Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,03-01-2020
Iowa,United States,2020-01-01,1,0,0,41.878003,-93.097702,03-22-2020
Iowa,United States,2020-01-01,1,0,0,41.878003,-93.097702,03-22-2020
Iowa,United States,2020-01-01,1,0,0,41.878003,-93.097702,03-22-2020
Iowa,United States,2020-01-01,1,0,0,41.878003,-93.097702,03-22-2020
Iowa,United States,2020-01-01,1,0,0,41.878003,-93.097702,03-22-2020
Maine,United States,2020-01-01,53,0,0,45.253783,-69.445469,03-22-2020
Maine,United States,2020-01-01,8,0,0,45.253783,-69.445469,03-22-2020
Maine,United States,2020-01-01,8,0,0,45.253783,-69.445469,03-22-2020
Maine,United States,2020-01-01,4,0,0,45.253783,-69.445469,03-22-2020
Maine,United States,2020-01-01,4,0,0,45.253783,-69.445469,03-22-2020
Maine,United States,2020-01-01,4,0,0,45.253783,-69.445469,03-22-2020
Maine,United States,2020-01-01,3,0,0,45.253783,-69.445469,03-22-2020
Maine,United States,2020-01-01,3,0,0,45.253783,-69.445469,03-22-2020
Maine,United States,2020-01-01,2,0,0,45.253783,-69.445469,03-22-2020
Rhode Island,United States,2020-01-01,37,0,0,41.580095,-71.477429,03-22-2020
Rhode Island,United States,2020-01-01,14,0,0,41.580095,-71.477429,03-22-2020
Rhode Island,United States,2020-01-01,9,0,0,41.580095,-71.477429,03-22-2020
Rhode Island,United States,2020-01-01,8,0,0,41.580095,-71.477429,03-22-2020
Rhode Island,United States,2020-01-01,8,0,0,41.580095,-71.477429,03-22-2020
Rhode Island,United States,2020-01-01,7,0,0,41.580095,-71.477429,03-22-2020
New Hampshire,United States,2020-01-01,28,0,0,43.193852,-71.572395,03-22-2020
New Hampshire,United States,2020-01-01,15,0,0,43.193852,-71.572395,03-22-2020
New Hampshire,United States,2020-01-01,15,0,0,43.193852,-71.572395,03-22-2020
New Hampshire,United States,2020-01-01,6,0,0,43.193852,-71.572395,03-22-2020
New Hampshire,United States,2020-01-01,4,0,0,43.193852,-71.572395,03-22-2020
New Hampshire,United States,2020-01-01,3,0,0,43.193852,-71.572395,03-22-2020
New Hampshire,United States,2020-01-01,1,0,0,43.193852,-71.572395,03-22-2020
New Hampshire,United States,2020-01-01,1,0,0,43.193852,-71.572395,03-22-2020
New Hampshire,United States,2020-01-01,1,0,0,43.193852,-71.572395,03-22-2020
Oklahoma,United States,2020-01-01,26,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,13,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,6,1,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,4,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,3,1,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,2,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,2,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,2,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,2,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,1,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,1,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,1,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,1,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,1,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,1,0,0,35.007752,-97.092877,03-22-2020
Oklahoma,United States,2020-01-01,1,0,0,35.007752,-97.092877,03-22-2020
Kansas,United States,2020-01-01,28,1,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,14,1,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,4,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,4,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,3,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,2,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,2,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,2,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,1,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,1,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,1,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,1,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,1,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,1,0,0,39.011902,-98.484246,03-22-2020
Kansas,United States,2020-01-01,0,0,0,39.011902,-98.484246,03-22-2020
New Mexico,United States,2020-01-01,32,0,0,34.97273,-105.032363,03-22-2020
New Mexico,United States,2020-01-01,8,0,0,34.97273,-105.032363,03-22-2020
New Mexico,United States,2020-01-01,7,0,0,34.97273,-105.032363,03-22-2020
New Mexico,United States,2020-01-01,3,0,0,34.97273,-105.032363,03-22-2020
New Mexico,United States,2020-01-01,2,0,0,34.97273,-105.032363,03-22-2020
New Mexico,United States,2020-01-01,2,0,0,34.97273,-105.032363,03-22-2020
New Mexico,United States,2020-01-01,1,0,0,34.97273,-105.032363,03-22-2020
New Mexico,United States,2020-01-01,1,0,0,34.97273,-105.032363,03-22-2020
New Mexico,United States,2020-01-01,1,0,0,34.97273,-105.032363,03-22-2020
Hawaii,United States,2020-01-01,41,0,0,19.898682,-155.665857,03-22-2020
Hawaii,United States,2020-01-01,9,0,0,19.898682,-155.665857,03-22-2020
Hawaii,United States,2020-01-01,3,0,0,19.898682,-155.665857,03-22-2020
Delaware,United States,2020-01-01,39,0,0,38.910832,-75.52767,03-22-2020
Delaware,United States,2020-01-01,12,0,0,38.910832,-75.52767,03-22-2020
Delaware,United States,2020-01-01,5,0,0,38.910832,-75.52767,03-22-2020
Vermont,United States,2020-01-01,22,1,0,44.558803,-72.577841,03-22-2020
Vermont,United States,2020-01-01,8,1,0,44.558803,-72.577841,03-22-2020
Vermont,United States,2020-01-01,5,0,0,44.558803,-72.577841,03-22-2020
Vermont,United States,2020-01-01,4,0,0,44.558803,-72.577841,03-22-2020
Vermont,United States,2020-01-01,3,0,0,44.558803,-72.577841,03-22-2020
Vermont,United States,2020-01-01,3,0,0,44.558803,-72.577841,03-22-2020
Vermont,United States,2020-01-01,3,0,0,44.558803,-72.577841,03-22-2020
Vermont,United States,2020-01-01,2,0,0,44.558803,-72.577841,03-22-2020
Vermont,United States,2020-01-01,2,0,0,44.558803,-72.577841,03-22-2020
Nebraska,United States,2020-01-01,34,0,0,41.492537,-99.901813,03-22-2020
Nebraska,United States,2020-01-01,5,0,0,41.492537,-99.901813,03-22-2020
Nebraska,United States,2020-01-01,3,0,0,41.492537,-99.901813,03-22-2020
Nebraska,United States,2020-01-01,2,0,0,41.492537,-99.901813,03-22-2020
Nebraska,United States,2020-01-01,2,0,0,41.492537,-99.901813,03-22-2020
Nebraska,United States,2020-01-01,2,0,0,41.492537,-99.901813,03-22-2020
Nebraska,United States,2020-01-01,1,0,0,41.492537,-99.901813,03-22-2020
Nebraska,United States,2020-01-01,1,0,0,41.492537,-99.901813,03-22-2020
Nebraska,United States,2020-01-01,1,0,0,41.492537,-99.901813,03-22-2020
Diamond Princess,United States,2020-01-01,49,0,0,0,0,03-22-2020
Idaho,United States,2020-01-01,21,0,0,44.068202,-114.742041,03-22-2020
Idaho,United States,2020-01-01,11,0,0,44.068202,-114.742041,03-22-2020
Idaho,United States,2020-01-01,3,0,0,44.068202,-114.742041,03-22-2020
Idaho,United States,2020-01-01,2,0,0,44.068202,-114.742041,03-22-2020
Idaho,United States,2020-01-01,2,0,0,44.068202,-114.742041,03-22-2020
Idaho,United States,2020-01-01,1,0,0,44.068202,-114.742041,03-22-2020
Idaho,United States,2020-01-01,1,0,0,44.068202,-114.742041,03-22-2020
Idaho,United States,2020-01-01,1,0,0,44.068202,-114.742041,03-22-2020
Montana,United States,2020-01-01,10,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,6,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,3,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,3,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,3,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,2,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,2,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,1,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,1,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,1,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,1,0,0,46.879682,-110.362566,03-22-2020
Montana,United States,2020-01-01,1,0,0,46.879682,-110.362566,03-22-2020
Grand Princess,United States,2020-01-01,30,1,0,0,0,03-22-2020
North Dakota,United States,2020-01-01,15,0,0,47.551493,-101.002012,03-22-2020
North Dakota,United States,2020-01-01,7,0,0,47.551493,-101.002012,03-22-2020
North Dakota,United States,2020-01-01,3,0,0,47.551493,-101.002012,03-22-2020
North Dakota,United States,2020-01-01,1,0,0,47.551493,-101.002012,03-22-2020
North Dakota,United States,2020-01-01,1,0,0,47.551493,-101.002012,03-22-2020
North Dakota,United States,2020-01-01,1,0,0,47.551493,-101.002012,03-22-2020
Guam,United States,2020-01-01,27,1,0,13.4443,144.7937,03-22-2020
Wyoming,United States,2020-01-01,10,0,0,43.075968,-107.290284,03-22-2020
Wyoming,United States,2020-01-01,6,0,0,43.075968,-107.290284,03-22-2020
Wyoming,United States,2020-01-01,4,0,0,43.075968,-107.290284,03-22-2020
Wyoming,United States,2020-01-01,2,0,0,43.075968,-107.290284,03-22-2020
Wyoming,United States,2020-01-01,1,0,0,43.075968,-107.290284,03-22-2020
Wyoming,United States,2020-01-01,1,0,0,43.075968,-107.290284,03-22-2020
Wyoming,United States,2020-01-01,1,0,0,43.075968,-107.290284,03-22-2020
Wyoming,United States,2020-01-01,1,0,0,43.075968,-107.290284,03-22-2020
Puerto Rico,United States,2020-01-01,23,1,0,18.220833,-66.590149,03-22-2020
South Dakota,United States,2020-01-01,10,0,0,43.969515,-99.901813,03-22-2020
South Dakota,United States,2020-01-01,5,0,0,43.969515,-99.901813,03-22-2020
South Dakota,United States,2020-01-01,1,1,0,43.969515,-99.901813,03-22-2020
South Dakota,United States,2020-01-01,1,0,0,43.969515,-99.901813,03-22-2020
South Dakota,United States,2020-01-01,1,0,0,43.969515,-99.901813,03-22-2020
South Dakota,United States,2020-01-01,1,0,0,43.969515,-99.901813,03-22-2020
South Dakota,United States,2020-01-01,1,0,0,43.969515,-99.901813,03-22-2020
South Dakota,United States,2020-01-01,1,0,0,43.969515,-99.901813,03-22-2020
Alaska,United States,2020-01-01,7,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,6,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,5,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,1,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,1,0,0,63.588753,-154.493062,03-22-2020
West Virginia,United States,2020-01-01,3,0,0,38.597626,-80.454903,03-22-2020
West Virginia,United States,2020-01-01,3,0,0,38.597626,-80.454903,03-22-2020
West Virginia,United States,2020-01-01,2,0,0,38.597626,-80.454903,03-22-2020
West Virginia,United States,2020-01-01,2,0,0,38.597626,-80.454903,03-22-2020
West Virginia,United States,2020-01-01,2,0,0,38.597626,-80.454903,03-22-2020
West Virginia,United States,2020-01-01,2,0,0,38.597626,-80.454903,03-22-2020
West Virginia,United States,2020-01-01,1,0,0,38.597626,-80.454903,03-22-2020
West Virginia,United States,2020-01-01,1,0,0,38.597626,-80.454903,03-22-2020
Virgin Islands,United States,2020-01-01,6,0,0,18.3358,-64.8963,03-22-2020
Wuhan Evacuee,United States,2020-01-01,4,0,0,0,0,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alabama,United States,2020-01-01,0,0,0,32.318231,-86.902298,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Alaska,United States,2020-01-01,0,0,0,63.588753,-154.493062,03-22-2020
Arizona,United States,2020-01-01,0,0,0,34.048928,-111.093731,03-22-2020
Arizona,United States,2020-01-01,0,0,0,34.048928,-111.093731,03-22-2020
Arizona,United States,2020-01-01,0,0,0,34.048928,-111.093731,03-22-2020
Arizona,United States,2020-01-01,0,0,0,34.048928,-111.093731,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
Arkansas,United States,2020-01-01,0,0,0,35.20105,-91.831833,03-22-2020
